model_id,question_id,rank,chunk_id,score
source_claim_requirement_aware,10K-V2-I7-004,1,340545,-3.4926204681396484
source_claim_requirement_aware,10K-V2-I7-004,2,340529,1.3233916759490967
source_claim_requirement_aware,10K-V2-I7-004,3,340544,-0.9034838080406189
source_claim_requirement_aware,10K-V2-I7-004,4,340537,-2.4294066429138184
source_claim_requirement_aware,10K-V2-I7-004,5,340538,-2.888103723526001
source_claim_requirement_aware,10K-V2-I8-001,1,281164,0.658237099647522
source_claim_requirement_aware,10K-V2-I8-001,2,281170,0.11021322011947632
source_claim_requirement_aware,10K-V2-I8-001,3,281171,-2.1581871509552
source_claim_requirement_aware,10K-V2-I8-001,4,281163,-2.8233349323272705
source_claim_requirement_aware,10K-V2-I8-001,5,281167,-2.8253612518310547
source_claim_requirement_aware,10K-V2-I8-002,1,293657,-1.8710477352142334
source_claim_requirement_aware,10K-V2-I8-002,2,293685,-0.8571885228157043
source_claim_requirement_aware,10K-V2-I8-002,3,293658,-0.998695969581604
source_claim_requirement_aware,10K-V2-I8-002,4,293671,-5.328065395355225
source_claim_requirement_aware,10K-V2-I8-002,5,293647,-5.533627510070801
source_claim_requirement_aware,10K-V2-I8-003,1,233561,2.1382510662078857
source_claim_requirement_aware,10K-V2-I8-003,2,233560,-0.3446643054485321
source_claim_requirement_aware,10K-V2-I8-003,3,233559,-1.439984679222107
source_claim_requirement_aware,10K-V2-I8-003,4,233543,-3.337801694869995
source_claim_requirement_aware,10K-V2-I8-003,5,233532,-4.672013759613037
source_claim_requirement_aware,10K-V2-I8-004,1,290535,0.9077140688896179
source_claim_requirement_aware,10K-V2-I8-004,2,290530,-2.5534424781799316
source_claim_requirement_aware,10K-V2-I8-004,3,290502,-2.6905815601348877
source_claim_requirement_aware,10K-V2-I8-004,4,290500,-2.925506591796875
source_claim_requirement_aware,10K-V2-I8-004,5,290492,-2.9725468158721924
source_claim_requirement_aware,10K-V2-XC-001,1,264515,-1.2146637439727783
source_claim_requirement_aware,10K-V2-XC-001,2,286848,-1.0086134672164917
source_claim_requirement_aware,10K-V2-XC-001,3,264516,-2.4577953815460205
source_claim_requirement_aware,10K-V2-XC-001,4,286847,-2.6637537479400635
source_claim_requirement_aware,10K-V2-XC-001,5,264514,-3.0453057289123535
source_claim_requirement_aware,10K-V2-XC-002,1,291501,-6.0582594871521
source_claim_requirement_aware,10K-V2-XC-002,2,326177,-2.288776397705078
source_claim_requirement_aware,10K-V2-XC-002,3,326178,-2.8981993198394775
source_claim_requirement_aware,10K-V2-XC-002,4,326171,-6.82224702835083
source_claim_requirement_aware,10K-V2-XC-002,5,326179,-7.428739547729492
source_claim_requirement_aware,10K-V2-XC-003,1,313076,-5.225984573364258
source_claim_requirement_aware,10K-V2-XC-003,2,245430,-1.7365745306015015
source_claim_requirement_aware,10K-V2-XC-003,3,245466,-4.161680698394775
source_claim_requirement_aware,10K-V2-XC-003,4,313088,-5.527125835418701
source_claim_requirement_aware,10K-V2-XC-003,5,245431,-5.614012718200684
source_claim_requirement_aware,10K-V2-XC-004,1,280029,-1.5521597862243652
source_claim_requirement_aware,10K-V2-XC-004,2,239612,-0.4955204725265503
source_claim_requirement_aware,10K-V2-XC-004,3,239652,-0.7372372150421143
source_claim_requirement_aware,10K-V2-XC-004,4,239596,-1.291422963142395
source_claim_requirement_aware,10K-V2-XC-004,5,239611,-1.3758991956710815
source_claim_requirement_aware,10K-V2-TC-001,1,304857,3.3897340297698975
source_claim_requirement_aware,10K-V2-TC-001,2,304832,1.4904195070266724
source_claim_requirement_aware,10K-V2-TC-001,3,304833,1.4839122295379639
source_claim_requirement_aware,10K-V2-TC-001,4,304853,0.31125253438949585
source_claim_requirement_aware,10K-V2-TC-001,5,304854,0.2597001791000366
source_claim_requirement_aware,10K-V2-TC-002,1,332966,5.9450531005859375
source_claim_requirement_aware,10K-V2-TC-002,2,332972,5.711421966552734
source_claim_requirement_aware,10K-V2-TC-002,3,332967,5.317207336425781
source_claim_requirement_aware,10K-V2-TC-002,4,332961,4.819993495941162
source_claim_requirement_aware,10K-V2-TC-002,5,332960,3.5843305587768555
source_claim_requirement_aware,10K-V2-TC-003,1,266325,-4.191128253936768
source_claim_requirement_aware,10K-V2-TC-003,2,266779,-5.139623165130615
source_claim_requirement_aware,10K-V2-TC-003,3,266359,-4.555240154266357
source_claim_requirement_aware,10K-V2-TC-003,4,266329,-4.895838737487793
source_claim_requirement_aware,10K-V2-TC-003,5,266793,-5.592889785766602
source_claim_requirement_aware,10K-V2-TC-004,1,339366,-1.0924229621887207
source_claim_requirement_aware,10K-V2-TC-004,2,339785,-1.2970706224441528
source_claim_requirement_aware,10K-V2-TC-004,3,339356,-1.094087839126587
source_claim_requirement_aware,10K-V2-TC-004,4,339775,-1.3851678371429443
source_claim_requirement_aware,10K-V2-TC-004,5,339365,-1.3872617483139038
